customer_ID,product_ID,Transaction Type,Category,Amt (in dollars),Payment Date,Payment Mode
CUST2025UO,275,Retail Space Lease,New Flagship Store,338941.83,02/26/2025,Credit Card
CUST2025RD,299,Hotel Stay,Maldives Resort,362.09,07/13/2025,Credit Card
CUST2025LJ,246,Grocery Shopping,Trader Joe's,125.22,09/06/2025,PayPal
CUST2025RW,291,Camera Equipment,Sony Alpha,1209.32,09/11/2025,Debit Card
CUST2025WA,288,Hotel Stay,Hilton,1894.74,03/08/2025,Credit Card
CUST2025NZ,223,Subscription Payment,Amazon Prime,5.87,06/18/2025,Apple Pay
CUST2025MB,214,BNPL Purchase,MacBook,1201.57,12/27/2025,Apple Pay
CUST2025AB,238,Hotel Stay,Hilton,1516.76,09/27/2025,Debit Card
CUST2025FE,285,Subscription Payment,Netflix,28.15,03/20/2025,PayPal
CUST2025DV,222,Retail Space Lease,New Flagship Store,82406.94,06/16/2025,PayPal
CUST2025BJ,204,Luxury Shopping,Gucci,6345.73,03/30/2025,Apple Pay
CUST2025VX,208,Gym Membership,Equinox,163.82,01/26/2025,Apple Pay
CUST2025JD,284,Hotel Stay,Maldives Resort,1443.72,02/04/2025,Apple Pay
CUST2025TY,234,Camera Equipment,Nikon Z6,3627.78,12/20/2025,Google Pay
CUST2025MT,229,Grocery Shopping,Trader Joe's,106.15,05/25/2025,Google Pay
CUST2025TF,288,Hotel Stay,Maldives Resort,425.66,01/18/2025,Apple Pay
CUST2025GA,216,Grocery Shopping,Trader Joe's,355.26,12/07/2025,Credit Card
CUST2025RK,265,Grocery Shopping,Walmart,428.8,11/22/2025,Credit Card
CUST2025RL,268,BNPL Purchase,iPhone,826.16,10/14/2025,Apple Pay
CUST2025IW,287,Luxury Travel Booking,London Business Trip,18507.8,08/15/2025,PayPal
CUST2025BT,259,BNPL Purchase,MacBook,2509.23,07/04/2025,PayPal
CUST2025XW,271,Luxury Shopping,Louis Vuitton,3818.55,07/20/2025,Google Pay
CUST2025RO,227,Gym Membership,Equinox,68.62,07/06/2025,Debit Card
CUST2025DG,289,Luxury Travel Booking,Paris Vacation,8082.65,01/17/2025,Apple Pay
CUST2025HM,233,Camera Equipment,Sony Alpha,3528.49,02/24/2025,Credit Card
CUST2025LE,296,Food Delivery,Uber Eats,31.3,08/16/2025,Credit Card
CUST2025SF,284,Luxury Travel Booking,Maldives Retreat,5170.03,01/22/2025,Apple Pay
CUST2025RJ,222,Grocery Shopping,Whole Foods,293.74,02/03/2025,Google Pay
CUST2025ZU,231,Retail Space Lease,New Flagship Store,173458.35,04/30/2025,Apple Pay
CUST2025HH,210,Luxury Travel Booking,Paris Vacation,19219.36,03/25/2025,Credit Card
CUST2025EK,277,Gym Membership,Planet Fitness,33.69,01/25/2025,Credit Card
CUST2025ZP,276,Camera Equipment,Canon EOS,1851.24,07/16/2025,Apple Pay
CUST2025LN,203,Hotel Stay,Ritz-Carlton,894.65,09/04/2025,Apple Pay
CUST2025QD,277,Camera Equipment,Sony Alpha,3475.58,09/07/2025,Apple Pay
CUST2025BV,217,Food Delivery,Uber Eats,68.11,02/15/2025,Debit Card
CUST2025CC,297,Camera Equipment,Canon EOS,3466.86,06/29/2025,Apple Pay
CUST2025SI,251,BNPL Purchase,MacBook,1311.04,06/26/2025,Debit Card
CUST2025FB,205,Gym Membership,Equinox,79.7,03/23/2025,Apple Pay
CUST2025AG,220,Grocery Shopping,Trader Joe's,329.53,01/25/2025,Apple Pay
CUST2025DS,238,Luxury Travel Booking,London Business Trip,11970.67,03/06/2025,Credit Card
CUST2025BU,246,Hotel Stay,Maldives Resort,511.8,10/16/2025,Apple Pay
CUST2025HR,224,Hotel Stay,Maldives Resort,228.22,12/08/2025,PayPal
CUST2025VE,228,Luxury Shopping,Gucci,5678.97,03/31/2025,Credit Card
CUST2025VD,257,Hotel Stay,Hilton,2461.93,02/06/2025,Apple Pay
CUST2025XP,202,Retail Space Lease,New Flagship Store,424838.02,12/06/2025,Google Pay
CUST2025CH,263,BNPL Purchase,Smart TV,763.91,08/08/2025,PayPal
CUST2025KE,203,Gym Membership,Gold's Gym,183.68,09/10/2025,Credit Card
CUST2025EQ,271,Retail Space Lease,Pop-up Storefront,136208.63,05/22/2025,Google Pay
CUST2025GW,252,Luxury Travel Booking,London Business Trip,16866.08,03/30/2025,PayPal
CUST2025BQ,231,Retail Space Lease,New Flagship Store,158119.61,10/03/2025,PayPal
CUST2025GB,275,BNPL Purchase,MacBook,1649.0,06/28/2025,Google Pay
CUST2025OO,278,Food Delivery,GrubHub,56.77,09/07/2025,Credit Card
CUST2025WA,281,Food Delivery,GrubHub,12.96,12/01/2025,Debit Card
CUST2025RG,235,Gym Membership,Gold's Gym,148.23,03/19/2025,Apple Pay
CUST2025KJ,235,BNPL Purchase,Smart TV,1375.5,03/17/2025,Google Pay
CUST2025OF,297,Grocery Shopping,Trader Joe's,184.5,01/26/2025,PayPal
CUST2025SB,281,Retail Space Lease,New Flagship Store,176184.1,04/27/2025,Google Pay
CUST2025QP,218,Gym Membership,Planet Fitness,184.33,05/12/2025,Apple Pay
CUST2025EZ,274,Luxury Shopping,Gucci,1106.0,04/19/2025,Debit Card
CUST2025PL,279,Food Delivery,GrubHub,78.02,11/16/2025,Google Pay
CUST2025JB,257,Subscription Payment,Amazon Prime,45.64,10/15/2025,Credit Card
CUST2025JS,272,Retail Space Lease,New Flagship Store,284388.79,07/02/2025,Google Pay
CUST2025KZ,213,Luxury Shopping,Prada,4135.47,07/30/2025,PayPal
CUST2025MZ,217,Hotel Stay,Maldives Resort,839.7,03/09/2025,Apple Pay
CUST2025TY,249,Retail Space Lease,Pop-up Storefront,226335.07,07/20/2025,Credit Card
CUST2025SE,265,Camera Equipment,Canon EOS,1519.05,12/01/2025,Google Pay
CUST2025AC,259,Hotel Stay,Maldives Resort,1434.16,09/17/2025,Debit Card
CUST2025UX,258,Hotel Stay,Hilton,2512.67,06/17/2025,Apple Pay
CUST2025KI,207,BNPL Purchase,Smart TV,2521.11,01/17/2025,Debit Card
CUST2025KV,278,Grocery Shopping,Walmart,62.73,07/19/2025,Credit Card
CUST2025DO,236,Gym Membership,Planet Fitness,36.25,11/15/2025,Credit Card
CUST2025ZE,241,Luxury Travel Booking,Paris Vacation,14997.87,10/22/2025,Apple Pay
CUST2025NK,201,Luxury Travel Booking,Maldives Retreat,13500.73,11/06/2025,Apple Pay
CUST2025RQ,262,Luxury Travel Booking,London Business Trip,6585.59,10/04/2025,Debit Card
CUST2025MI,281,Grocery Shopping,Whole Foods,72.75,11/25/2025,Credit Card
CUST2025SJ,279,Camera Equipment,Sony Alpha,2652.26,03/30/2025,Apple Pay
CUST2025BV,286,Hotel Stay,Ritz-Carlton,2559.87,02/22/2025,Apple Pay
CUST2025FU,282,Gym Membership,Planet Fitness,170.1,12/08/2025,Credit Card
CUST2025BB,221,Subscription Payment,Netflix,12.23,02/28/2025,Credit Card
CUST2025QW,239,Retail Space Lease,Pop-up Storefront,425740.29,02/02/2025,Apple Pay
CUST2025FM,222,Retail Space Lease,New Flagship Store,77492.52,03/27/2025,Debit Card
CUST2025YS,226,Luxury Travel Booking,Maldives Retreat,19272.36,01/11/2025,PayPal
CUST2025OS,220,Food Delivery,Uber Eats,57.96,07/16/2025,Debit Card
CUST2025MZ,256,Retail Space Lease,Pop-up Storefront,178085.03,11/15/2025,Google Pay
CUST2025LG,214,Luxury Shopping,Louis Vuitton,5573.93,03/29/2025,Google Pay
CUST2025KS,290,Retail Space Lease,New Flagship Store,413521.73,05/05/2025,Apple Pay
CUST2025HV,271,Gym Membership,Gold's Gym,44.65,09/14/2025,Apple Pay
CUST2025OL,277,Luxury Travel Booking,Paris Vacation,5561.67,04/23/2025,Credit Card
CUST2025FG,215,BNPL Purchase,MacBook,742.52,09/20/2025,Credit Card
CUST2025YT,264,Food Delivery,GrubHub,40.61,03/29/2025,Google Pay
CUST2025KH,252,Grocery Shopping,Trader Joe's,357.43,05/09/2025,Credit Card
CUST2025JM,251,Gym Membership,Planet Fitness,35.73,05/13/2025,Apple Pay
CUST2025NX,271,Camera Equipment,Nikon Z6,3000.65,12/17/2025,Credit Card
CUST2025FD,252,Grocery Shopping,Trader Joe's,410.07,05/22/2025,Apple Pay
CUST2025ET,265,Food Delivery,Uber Eats,24.61,06/27/2025,PayPal
CUST2025XX,279,Luxury Travel Booking,Maldives Retreat,19921.04,08/13/2025,Debit Card
CUST2025DM,250,Subscription Payment,Netflix,9.99,04/22/2025,Google Pay
CUST2025GY,238,Subscription Payment,Netflix,45.43,02/06/2025,Apple Pay
CUST2025SZ,257,Subscription Payment,Amazon Prime,25.23,07/09/2025,Apple Pay
CUST2025HT,272,Subscription Payment,Spotify,15.9,04/19/2025,Credit Card
CUST2025CQ,247,Hotel Stay,Hilton,2594.26,12/09/2025,Google Pay
CUST2025QP,260,BNPL Purchase,Smart TV,2111.64,01/24/2025,Apple Pay
CUST2025AM,284,Grocery Shopping,Trader Joe's,31.92,07/07/2025,Credit Card
CUST2025HE,276,Camera Equipment,Sony Alpha,1819.3,03/17/2025,Debit Card
CUST2025SJ,243,Grocery Shopping,Whole Foods,286.74,08/09/2025,Debit Card
CUST2025JK,212,Luxury Travel Booking,Paris Vacation,4709.0,05/03/2025,Credit Card
CUST2025QX,200,Food Delivery,GrubHub,56.16,08/30/2025,Apple Pay
CUST2025MU,211,Luxury Travel Booking,Maldives Retreat,7487.22,01/03/2025,Credit Card
CUST2025MF,225,Camera Equipment,Sony Alpha,2699.85,12/15/2025,PayPal
CUST2025LM,239,Subscription Payment,Amazon Prime,10.16,01/22/2025,PayPal
CUST2025ZO,276,Grocery Shopping,Trader Joe's,320.64,05/22/2025,Google Pay
CUST2025SA,239,Camera Equipment,Sony Alpha,1901.25,03/10/2025,Apple Pay
CUST2025JC,259,Subscription Payment,Netflix,20.51,12/26/2025,Debit Card
CUST2025IF,296,Gym Membership,Planet Fitness,101.53,09/09/2025,Credit Card
CUST2025PP,258,Gym Membership,Planet Fitness,33.03,02/22/2025,PayPal
CUST2025SY,238,BNPL Purchase,MacBook,2796.87,04/18/2025,Apple Pay
CUST2025OL,240,Grocery Shopping,Trader Joe's,464.63,11/20/2025,Apple Pay
CUST2025TJ,218,Grocery Shopping,Trader Joe's,336.14,02/10/2025,Apple Pay
CUST2025VZ,258,Luxury Shopping,Prada,8613.96,04/10/2025,PayPal
CUST2025EH,204,Gym Membership,Equinox,144.18,10/29/2025,PayPal
CUST2025FF,246,Hotel Stay,Maldives Resort,2742.51,03/20/2025,Google Pay
CUST2025WO,260,BNPL Purchase,iPhone,1881.22,04/27/2025,Credit Card
CUST2025RT,254,Grocery Shopping,Whole Foods,399.22,05/16/2025,Debit Card
CUST2025IJ,211,Luxury Travel Booking,London Business Trip,16094.18,10/23/2025,Apple Pay
CUST2025HM,201,Hotel Stay,Maldives Resort,2823.12,03/11/2025,Google Pay
CUST2025ON,275,BNPL Purchase,iPhone,2961.74,12/29/2025,Debit Card
CUST2025PS,277,Luxury Travel Booking,Paris Vacation,8073.22,10/07/2025,Credit Card
CUST2025VJ,233,Luxury Travel Booking,Maldives Retreat,9394.27,09/13/2025,Debit Card
CUST2025HN,280,Grocery Shopping,Walmart,187.4,03/12/2025,Apple Pay
CUST2025TP,264,BNPL Purchase,iPhone,1745.89,02/02/2025,Google Pay
CUST2025PW,280,Camera Equipment,Nikon Z6,721.8,04/24/2025,Credit Card
CUST2025WS,238,Luxury Shopping,Gucci,7341.7,11/04/2025,PayPal
CUST2025IZ,234,Grocery Shopping,Walmart,221.78,06/12/2025,Debit Card
CUST2025EL,209,Luxury Travel Booking,London Business Trip,4685.73,10/20/2025,Google Pay
CUST2025BS,236,Grocery Shopping,Trader Joe's,60.8,06/19/2025,Google Pay
CUST2025VQ,292,Gym Membership,Gold's Gym,120.23,01/23/2025,PayPal
CUST2025SO,273,Luxury Shopping,Prada,7456.34,03/04/2025,Debit Card
CUST2025AA,274,Food Delivery,DoorDash,96.53,02/11/2025,Debit Card
CUST2025AV,232,Retail Space Lease,New Flagship Store,200914.28,01/25/2025,Debit Card
CUST2025LU,249,Gym Membership,Equinox,166.5,05/01/2025,Apple Pay
CUST2025ZF,268,Camera Equipment,Nikon Z6,879.46,09/19/2025,Apple Pay
CUST2025OT,286,Camera Equipment,Sony Alpha,3670.22,11/15/2025,PayPal
CUST2025BT,293,BNPL Purchase,Smart TV,2661.9,01/30/2025,PayPal
CUST2025FK,214,Subscription Payment,Amazon Prime,39.81,04/02/2025,Apple Pay
CUST2025LQ,275,Luxury Shopping,Prada,4257.72,11/19/2025,Debit Card
CUST2025XN,266,Subscription Payment,Netflix,14.28,05/24/2025,Credit Card
CUST2025YV,297,Subscription Payment,Amazon Prime,11.38,07/29/2025,Google Pay
CUST2025GU,237,Subscription Payment,Amazon Prime,27.26,11/26/2025,Apple Pay
CUST2025AJ,235,Camera Equipment,Sony Alpha,4917.04,08/07/2025,Apple Pay
CUST2025NT,250,Camera Equipment,Sony Alpha,3915.29,05/09/2025,Apple Pay
CUST2025UN,219,Food Delivery,Uber Eats,39.64,05/15/2025,PayPal
CUST2025EI,282,Subscription Payment,Netflix,23.43,04/16/2025,Google Pay
CUST2025CC,293,Hotel Stay,Maldives Resort,1333.71,08/29/2025,PayPal
CUST2025JX,214,Luxury Shopping,Prada,3794.64,04/23/2025,Apple Pay
CUST2025JG,264,Gym Membership,Planet Fitness,113.34,11/25/2025,Google Pay
CUST2025CV,291,Retail Space Lease,New Flagship Store,238533.64,02/13/2025,Apple Pay
CUST2025LS,234,Camera Equipment,Canon EOS,505.68,12/07/2025,Google Pay
CUST2025WB,263,Luxury Travel Booking,London Business Trip,8003.88,11/17/2025,Debit Card
CUST2025YW,256,Luxury Travel Booking,Paris Vacation,9510.68,07/15/2025,PayPal
CUST2025BS,270,Hotel Stay,Ritz-Carlton,1426.53,08/10/2025,Google Pay
CUST2025QU,263,Gym Membership,Gold's Gym,181.12,03/31/2025,Apple Pay
CUST2025OT,260,Camera Equipment,Nikon Z6,2017.98,08/01/2025,PayPal
CUST2025VT,298,Grocery Shopping,Whole Foods,489.57,11/05/2025,PayPal
CUST2025IV,255,Food Delivery,Uber Eats,65.78,09/18/2025,Debit Card
CUST2025MM,223,Retail Space Lease,Pop-up Storefront,156143.19,11/30/2025,Debit Card
CUST2025UM,200,Luxury Shopping,Louis Vuitton,4060.66,04/18/2025,Credit Card
CUST2025ZD,295,Camera Equipment,Sony Alpha,3121.94,02/07/2025,Google Pay
CUST2025SQ,276,Subscription Payment,Spotify,37.76,10/25/2025,Apple Pay
CUST2025YF,213,Food Delivery,Uber Eats,56.28,06/08/2025,Apple Pay
CUST2025VC,244,Grocery Shopping,Trader Joe's,286.24,09/12/2025,Google Pay
CUST2025ND,291,Grocery Shopping,Whole Foods,34.08,05/16/2025,Apple Pay
CUST2025JG,270,Luxury Travel Booking,London Business Trip,12866.81,10/01/2025,Google Pay
CUST2025AL,262,Grocery Shopping,Walmart,326.29,02/16/2025,Debit Card
CUST2025WX,254,Hotel Stay,Maldives Resort,2490.74,06/14/2025,Credit Card
CUST2025BG,209,Camera Equipment,Nikon Z6,1789.9,02/18/2025,Apple Pay
CUST2025WR,284,Luxury Shopping,Prada,2425.4,09/19/2025,Debit Card
CUST2025HB,221,BNPL Purchase,Smart TV,1505.36,01/16/2025,Google Pay
CUST2025CH,221,Camera Equipment,Canon EOS,2075.55,08/15/2025,Debit Card
CUST2025RL,226,Food Delivery,DoorDash,27.22,03/16/2025,Apple Pay
CUST2025KP,231,Gym Membership,Gold's Gym,51.84,10/12/2025,Debit Card
CUST2025MM,271,Gym Membership,Gold's Gym,106.28,02/02/2025,Debit Card
CUST2025CL,202,Grocery Shopping,Trader Joe's,67.66,09/23/2025,PayPal
CUST2025SD,296,Food Delivery,DoorDash,52.03,02/28/2025,Credit Card
CUST2025PT,245,Gym Membership,Gold's Gym,107.05,12/26/2025,Debit Card
CUST2025OJ,261,Grocery Shopping,Whole Foods,378.06,02/06/2025,PayPal
CUST2025IR,232,Subscription Payment,Spotify,39.56,01/07/2025,Google Pay
CUST2025NF,278,Gym Membership,Planet Fitness,115.77,10/30/2025,PayPal
CUST2025ET,216,Subscription Payment,Spotify,39.58,11/05/2025,Credit Card
CUST2025ZJ,276,Luxury Travel Booking,London Business Trip,7321.08,10/04/2025,PayPal
CUST2025QQ,241,Luxury Travel Booking,Maldives Retreat,17132.36,03/29/2025,Debit Card
CUST2025TT,226,BNPL Purchase,iPhone,1209.77,10/24/2025,Google Pay
CUST2025PB,225,Retail Space Lease,Pop-up Storefront,342534.82,02/12/2025,Google Pay
CUST2025OY,295,Camera Equipment,Nikon Z6,4703.19,07/31/2025,Google Pay
CUST2025ZQ,263,Gym Membership,Planet Fitness,146.45,04/09/2025,PayPal
CUST2025IY,200,Camera Equipment,Sony Alpha,1558.85,01/18/2025,PayPal
CUST2025CQ,300,Gym Membership,Gold's Gym,122.85,10/19/2025,Google Pay
CUST2025DL,211,Retail Space Lease,Pop-up Storefront,436957.45,11/12/2025,Debit Card
CUST2025VC,276,Luxury Shopping,Louis Vuitton,3964.95,12/08/2025,Credit Card
CUST2025YE,224,Camera Equipment,Sony Alpha,2511.53,10/29/2025,PayPal
CUST2025YT,289,Hotel Stay,Ritz-Carlton,1762.04,07/10/2025,Debit Card
CUST2025AX,227,Retail Space Lease,Pop-up Storefront,291488.98,05/25/2025,Credit Card
CUST2025LN,276,Camera Equipment,Canon EOS,1402.88,08/23/2025,Google Pay
CUST2025NI,251,Luxury Travel Booking,Paris Vacation,2692.37,07/11/2025,Debit Card
CUST2025NL,296,Retail Space Lease,Pop-up Storefront,378626.57,08/09/2025,Apple Pay
CUST2025RH,259,Grocery Shopping,Trader Joe's,302.49,08/23/2025,Debit Card
CUST2025QV,268,Luxury Shopping,Louis Vuitton,4826.41,05/19/2025,Google Pay
CUST2025SI,205,Grocery Shopping,Whole Foods,27.02,09/02/2025,Apple Pay
CUST2025MV,271,Subscription Payment,Amazon Prime,22.57,08/05/2025,Credit Card
CUST2025RI,200,Camera Equipment,Canon EOS,2111.42,11/23/2025,Debit Card
CUST2025RL,300,Grocery Shopping,Whole Foods,237.4,06/19/2025,Credit Card
CUST2025BB,212,Luxury Shopping,Louis Vuitton,5315.1,06/18/2025,Apple Pay
CUST2025XG,232,Luxury Travel Booking,Paris Vacation,19833.56,11/30/2025,Google Pay
CUST2025YO,299,Retail Space Lease,New Flagship Store,483450.22,01/14/2025,Debit Card
CUST2025WU,290,Retail Space Lease,Pop-up Storefront,188344.08,02/01/2025,PayPal
CUST2025RS,235,Luxury Travel Booking,Maldives Retreat,6099.32,08/01/2025,Credit Card
CUST2025ZQ,255,Hotel Stay,Hilton,1911.59,03/22/2025,PayPal
CUST2025ZO,226,Subscription Payment,Netflix,38.25,10/20/2025,Credit Card
CUST2025LX,272,Luxury Travel Booking,Paris Vacation,15998.83,05/16/2025,PayPal
CUST2025MH,249,Camera Equipment,Nikon Z6,2923.91,05/12/2025,Credit Card
CUST2025UZ,292,Subscription Payment,Netflix,35.63,09/08/2025,Google Pay
CUST2025PI,219,Hotel Stay,Maldives Resort,896.49,09/11/2025,Apple Pay
CUST2025IQ,202,Subscription Payment,Spotify,35.14,07/13/2025,Credit Card
CUST2025GY,238,Luxury Shopping,Gucci,5239.96,07/06/2025,Apple Pay
CUST2025EF,283,Camera Equipment,Nikon Z6,1962.08,11/24/2025,Debit Card
CUST2025TC,282,Hotel Stay,Ritz-Carlton,2666.66,08/10/2025,Apple Pay
CUST2025ZC,250,Luxury Travel Booking,Paris Vacation,9940.23,10/01/2025,PayPal
CUST2025AS,259,Food Delivery,DoorDash,64.35,10/18/2025,PayPal
CUST2025EI,299,BNPL Purchase,MacBook,500.49,01/20/2025,Apple Pay
CUST2025EQ,227,BNPL Purchase,Smart TV,2434.5,09/10/2025,Apple Pay
CUST2025XM,210,Hotel Stay,Maldives Resort,1524.87,03/04/2025,Debit Card
CUST2025XH,228,Grocery Shopping,Trader Joe's,397.51,10/05/2025,Google Pay
CUST2025GT,273,Luxury Travel Booking,London Business Trip,5957.6,02/27/2025,Apple Pay
CUST2025MB,269,Subscription Payment,Spotify,20.37,04/16/2025,Credit Card
CUST2025UL,236,Luxury Shopping,Prada,4370.95,08/09/2025,Google Pay
CUST2025EF,291,Luxury Shopping,Gucci,6423.27,02/26/2025,Apple Pay
CUST2025LQ,246,Subscription Payment,Amazon Prime,12.19,02/01/2025,PayPal
CUST2025GJ,240,Retail Space Lease,Pop-up Storefront,212387.13,05/28/2025,Debit Card
CUST2025LS,264,Luxury Travel Booking,London Business Trip,18915.03,08/14/2025,PayPal
CUST2025XF,242,Retail Space Lease,Pop-up Storefront,313596.95,08/26/2025,PayPal
CUST2025CZ,256,Gym Membership,Equinox,56.98,03/08/2025,PayPal
CUST2025KN,278,Gym Membership,Planet Fitness,121.95,08/31/2025,Debit Card
CUST2025JW,289,Retail Space Lease,New Flagship Store,207527.99,10/19/2025,Apple Pay
CUST2025WB,261,Grocery Shopping,Whole Foods,190.35,12/17/2025,PayPal
CUST2025KF,253,Retail Space Lease,Pop-up Storefront,211218.27,07/01/2025,Google Pay
CUST2025AC,276,Hotel Stay,Ritz-Carlton,1884.9,09/27/2025,Apple Pay
CUST2025IW,236,Luxury Shopping,Gucci,5566.21,08/23/2025,Apple Pay
CUST2025YC,211,Luxury Shopping,Prada,9367.16,08/01/2025,Credit Card
CUST2025NN,243,Camera Equipment,Canon EOS,3064.3,04/25/2025,Google Pay
CUST2025VF,201,Retail Space Lease,New Flagship Store,193383.3,07/08/2025,Credit Card
CUST2025HL,228,Luxury Shopping,Prada,9625.25,12/25/2025,Google Pay
CUST2025AN,222,Retail Space Lease,Pop-up Storefront,122410.94,08/03/2025,Apple Pay
CUST2025TG,280,Food Delivery,DoorDash,21.26,07/08/2025,Credit Card
CUST2025LX,268,Hotel Stay,Maldives Resort,2446.44,06/09/2025,Credit Card
CUST2025GX,211,Hotel Stay,Hilton,1974.1,01/19/2025,PayPal
CUST2025JA,202,BNPL Purchase,iPhone,1423.69,11/29/2025,PayPal
CUST2025IZ,243,Subscription Payment,Amazon Prime,44.79,06/21/2025,Apple Pay
CUST2025XL,258,Luxury Travel Booking,Maldives Retreat,7797.95,05/01/2025,Debit Card
CUST2025TJ,242,Luxury Shopping,Louis Vuitton,6574.25,10/03/2025,Google Pay
CUST2025DC,279,BNPL Purchase,MacBook,2675.98,01/28/2025,Credit Card
CUST2025TE,251,Retail Space Lease,New Flagship Store,206014.89,09/25/2025,Google Pay
CUST2025UU,249,Retail Space Lease,Pop-up Storefront,142114.31,03/20/2025,Debit Card
CUST2025AS,258,Grocery Shopping,Walmart,57.49,01/13/2025,Apple Pay
CUST2025ZT,237,Hotel Stay,Maldives Resort,1425.49,08/08/2025,Credit Card
CUST2025JU,216,Hotel Stay,Maldives Resort,2532.4,06/28/2025,Apple Pay
CUST2025WA,256,Luxury Shopping,Prada,3504.96,08/29/2025,Apple Pay
CUST2025IF,244,BNPL Purchase,MacBook,964.6,09/27/2025,Google Pay
CUST2025AM,285,Grocery Shopping,Whole Foods,374.23,10/24/2025,PayPal
CUST2025OY,278,Luxury Travel Booking,Maldives Retreat,10719.59,09/12/2025,Debit Card
CUST2025LP,294,Grocery Shopping,Walmart,494.86,08/11/2025,PayPal
CUST2025AM,215,Camera Equipment,Sony Alpha,2342.23,04/08/2025,Debit Card
CUST2025PX,293,Hotel Stay,Hilton,2305.79,09/03/2025,Credit Card
CUST2025ZD,241,Camera Equipment,Canon EOS,837.44,01/28/2025,Debit Card
CUST2025QV,230,Hotel Stay,Hilton,2323.34,12/17/2025,Credit Card
CUST2025HT,277,Gym Membership,Gold's Gym,135.42,09/11/2025,Debit Card
CUST2025WW,244,Hotel Stay,Hilton,2688.06,03/03/2025,Debit Card
CUST2025AQ,293,Gym Membership,Equinox,91.74,09/26/2025,Google Pay
CUST2025AB,227,Food Delivery,DoorDash,50.06,07/03/2025,PayPal
CUST2025LQ,284,Hotel Stay,Ritz-Carlton,1336.22,03/08/2025,Google Pay
CUST2025YD,230,BNPL Purchase,iPhone,2153.65,01/23/2025,Google Pay
CUST2025TG,201,Gym Membership,Gold's Gym,173.25,10/19/2025,Google Pay
CUST2025RW,257,Luxury Travel Booking,London Business Trip,15005.42,07/16/2025,Debit Card
CUST2025CP,213,Hotel Stay,Maldives Resort,2488.68,06/02/2025,Google Pay
CUST2025YL,203,Food Delivery,Uber Eats,28.07,07/01/2025,Google Pay
CUST2025TJ,255,Retail Space Lease,New Flagship Store,488690.11,07/28/2025,Google Pay
CUST2025TM,236,Luxury Shopping,Prada,4095.26,03/17/2025,Apple Pay
CUST2025EJ,204,Hotel Stay,Ritz-Carlton,2706.44,04/13/2025,Debit Card
CUST2025LF,243,Grocery Shopping,Whole Foods,22.39,09/07/2025,PayPal
CUST2025JR,251,Retail Space Lease,New Flagship Store,297156.35,05/18/2025,PayPal
CUST2025WH,230,Grocery Shopping,Walmart,93.33,09/27/2025,Google Pay
CUST2025QY,300,Luxury Travel Booking,Paris Vacation,9272.08,05/18/2025,Apple Pay
CUST2025BD,264,Luxury Travel Booking,Maldives Retreat,5270.56,06/15/2025,Google Pay
CUST2025EX,261,Retail Space Lease,New Flagship Store,335934.6,07/03/2025,PayPal
CUST2025FH,210,BNPL Purchase,Smart TV,2184.8,04/04/2025,Debit Card
CUST2025DQ,250,Grocery Shopping,Trader Joe's,402.44,12/22/2025,Credit Card
CUST2025NE,229,Retail Space Lease,New Flagship Store,370450.99,12/05/2025,Credit Card
CUST2025GB,271,Grocery Shopping,Walmart,485.98,01/21/2025,Debit Card
CUST2025MJ,207,Hotel Stay,Maldives Resort,1125.8,06/01/2025,Credit Card
CUST2025LZ,238,Gym Membership,Planet Fitness,151.59,08/08/2025,Apple Pay
CUST2025CS,255,Luxury Travel Booking,London Business Trip,9412.22,04/13/2025,Debit Card
CUST2025VJ,213,Camera Equipment,Canon EOS,3780.22,01/11/2025,Apple Pay
